id,name,location,room_info,floor,direction,area,price,avg_price,history,title,labels,timestamp
S3465605730098187,保利铃兰公馆(公寓住宅),浦东 临港新城 铃兰路508弄,3室2厅2卫,高层(共8层),南北,89.99㎡,271万,30115元/㎡,2019年建造,价格可谈滴水湖主城保利铃兰~电梯洋房~户型方正,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:37:15
S3465730058331142,金桥好人家,浦东 金桥 荷泽路418弄,2室2厅1卫,高层(共6层),南,86.29㎡,620万,71851元/㎡,2001年建造,高楼层采光充足 超低密度 南向采光好 正规商品房 出行方便,"['南', '唯一住房', '近地铁']",2024-06-07 16:12:16
S3465981360380940,临沂八村(23弄),浦东 南码头 兰陵路23弄,2室1厅1卫,低层(共6层),南,57.7㎡,329万,57020元/㎡,1989年建造,双南两房，周边性价比高，中间楼层，近地铁口，配套齐全,"['南', '热门小区', '配套成熟', '交易周期可谈']",2024-06-07 16:41:55
S3466124263169027,上南二村(1-92号),"浦东 世博 上南二村1号,14-92号",3室1厅1卫,中层(共6层),南北,63.62㎡,360万,56586元/㎡,1993年建造,对标清流！精装修边套全明户型 两房一北三室户 小区中心位置！,"['南北', '满五年', '近地铁', '户型方正']",2024-06-07 16:37:46
S3466198640059400,济阳一村,"浦东 世博滨江 西营路170弄,济阳路95弄,德州路420弄,德州路430-456号(双)",1室1厅1卫,高层(共6层),东南,46.11㎡,210万,45544元/㎡,1992年建造,"首付20%,   购房，高租金低房贷，    ！！！","['东南', '近地铁', '南北通透', '房东急售']",2024-06-07 16:36:54
S3466199635502080,上缝小区,"徐汇 龙华 龙水北路900弄,龙华西路285弄2-30号,龙水北路960弄4-21号",2室1厅1卫,中层(共6层),南,60㎡,370万,61667元/㎡,1998年建造,电梯房 全明户型 三条地铁出行 家具家电全送 可以提前交房,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 15:34:30
S3466833138589700,玉兰香苑(一期B区),浦东 张江 益江路126弄1-112号,2室2厅2卫,低层(共6层),南,94.12㎡,550万,58437元/㎡,2004年建造,刚需两居 出行方便 装修好 正南朝向 正规商品房 临地铁,"['南', '热门小区', '南北通透', '优势户型']",2024-06-07 16:36:58
S3466872490370053,兴荣苑,徐汇 华东理工 罗秀路955弄,1室1厅1卫,中层(共6层),南北,55.32㎡,335万,60557元/㎡,2000年建造,小宁优选 兴荣苑 靠河一室一厅 3楼 采光好 通风好！！,"['南北', '满五年', '近地铁']",2024-06-07 15:52:19
S3466884868103169,金桥新村四街坊,"浦东 金桥 长岛路1267弄,长岛路1203弄,长岛路1201弄,博兴路916弄,博兴路986弄",3室1厅1卫,中层(共6层),南北,75.3㎡,430万,57105元/㎡,1998年建造,已买急售 全权委托 精装修 满五税少 采光无遮挡   模范,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:36:58
S3467164730793999,公元2040,浦东 祝桥  千汇路198弄,3室2厅1卫,高层(共14层),南,85.23㎡,342万,40127元/㎡,2019年建造,上海东站旁，天花板小区，好位置，电梯10楼，看房方便。,"['南', '热门小区', '南北通透', '房东急售']",2024-06-07 16:16:44
S3467358171439116,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",2室1厅1卫,高层(共15层),南北,70.37㎡,330万,46895元/㎡,2018年建造,宇宙中心陆家嘴，一线江景房，客厅卧室可看江，50米江景近地铁,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:04
S3468194386190348,千汇苑一村,浦东 祝桥  千汇路280弄,1室1厅1卫,共4层,南,52.79㎡,133万,25195元/㎡,2007年建造,进才中学 近21号线地铁口 全明户型 满五V一 看房有钥匙,"['南', '满五年', '多人关注']",2024-06-07 16:37:30
S3468504651997191,东盛公寓,浦东 世博 浦三路821弄,4室2厅2卫,高层(共6层),南北,119.65㎡,699万,58421元/㎡,1999年建造,电梯马上动工！买一层赠一层（还带车位）业主着急出售价格空间大,"['南北', '优势户型', '满五', '公摊小']",2024-06-07 16:36:58
S3469018102800384,临沂八村(81弄),浦东 南码头 临沂路81弄,2室1厅1卫,低层(共6层),南北,64.2㎡,329万,51247元/㎡,1992年建造,临沂八村(81弄) 双南双天井  精装可拎包入住 临地铁,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:54
S3469874478242825,德州五村,"浦东 上南 德州路230弄,德州路220弄,德州路210弄,灵岩路79弄",2室1厅1卫,高层(共6层),南北,48.19㎡,245.3万,50903元/㎡,1995年建造,近成山路地铁站 精装修两室一厅 两室朝南 非顶天立地,"['南北', '近地铁', '配套成熟', '房东急售']",2024-06-07 16:36:54
S3469948581569538,昌里花园,"浦东 世博 昌里东路71弄,云莲路398弄,云台路183弄",2室2厅1卫,低层(共14层),南北,98.43㎡,595万,60450元/㎡,2000年建造,房东急售，品质社区，花园位置，清流五小，产权清晰，送车位！,"['南北', '热门小区', '近地铁', '配套成熟']",2024-06-07 16:36:58
S3470272738091009,杨思路502弄小区,浦东 三林 杨思路502弄,1室0厅1卫,低层(共7层),南,37.91㎡,188万,49592元/㎡,1995年建造,低总价此房南北通 满五年 采光好视野好 交通便利 配套成熟,"['南', '热门小区', '近地铁', '价格优惠']",2024-06-07 16:37:15
S3470380664841226,申城佳苑二期B块,浦东 张江 孙建路665弄1-17号,2室2厅1卫,低层(共16层),南北,91.39㎡,430万,47052元/㎡,2016年建造,罕有南北通精装 两房 交通便利 得房率高 随时看,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:39
S3470401681219596,陆家嘴金融街区,浦东 洋泾 灵山路1000弄,2室2厅1卫,低层(共19层),南北,45㎡,318万,70667元/㎡,2018年建造,陆家嘴商圈！整栋纯居住， ！通燃气带装修！有密码随时看,"['南北', '满五年', '近地铁', '次新房']",2024-06-07 16:37:35
S3471149567960069,博学家园,浦东 三林 杨南路1899弄,2室2厅1卫,中层(共6层),南北,70.64㎡,440万,62288元/㎡,2010年建造,10年次新小中间楼层 医疗配套成熟 带电梯 商圈成熟 装修好,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:27
S3471181948199937,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",3室2厅2卫,高层(共22层),南,193.23㎡,580万,30017元/㎡,2015年建造,陆家嘴核心！黄浦江边!纯居住公寓！改善大三房！带车位！有钥匙,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:14:29
S3471233014864898,安阁苑(中区),浦东 周浦 瑞阳路693弄,2室2厅2卫,高层(共6层),南,76.58㎡,270万,35258元/㎡,2008年建造,安阁苑(中区) 精装好房 产权清晰 临地铁 双卫 南向采光好,"['南', '热门小区', '新上小区', '南北通透']",2024-06-07 16:37:23
S3471239703880717,浦城小区,浦东 陆家嘴 浦城路580弄1-25号,2室1厅1卫,中层(共6层),南北,67.35㎡,488万,72458元/㎡,1993年建造,税费各付！单价6.3万丨  代理丨双南带厅丨中间楼层丨急售,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:39
S3471442398239750,凌港城,浦东 江镇 晨阳西路150弄,2室2厅1卫,高层(共6层),南北,85.43㎡,239万,27977元/㎡,2008年建造,江镇 南北通透 精装修 刚需两居  高楼层采光充足,"['南北通透', '价格优惠', '随时可看']",2024-06-07 16:37:04
S3471544420000770,临沂六村,"浦东 南码头 东方路3344弄,临沂路181弄,浦三路288弄,南码头路551弄",2室1厅1卫,低层(共6层),南,50.82㎡,255万,50178元/㎡,1995年建造,临沂六村 小区入口处 双南双天井 业主非常诚心急售 有钥匙,"['南', '热门小区', '南北通透', '满五']",2024-06-07 16:36:58
S3471824714375172,金巷小区,"浦东 金桥 杨高中路10弄3支弄,杨高中路10弄1支弄",2室1厅1卫,低层(共6层),南北,74.8㎡,336万,44920元/㎡,2003年建造,大师级设计！急售好房！有租赁车位，可改三房！满五税少！价好谈,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:54
S3472820499553295,上钢十村,浦东 世博 西营路33弄,2室1厅1卫,低层(共6层),南,53.99㎡,295万,54640元/㎡,1984年建造,首付20%，   购房，高租金低房贷，  房，电梯房,"['南', '近地铁']",2024-06-07 16:37:39
S3472836763526154,岭南苑,"浦东 三林 凌兆路99弄,凌兆路127弄",2室2厅1卫,中层(共6层),南北,87.68㎡,540万,61588元/㎡,2004年建造,新政加持岭南苑地铁口商品房，价格好谈，看房有钥匙，送固定车位,"['南北', '满二年', '近地铁']",2024-06-07 16:14:23
S3473308502105103,凯旋汇,浦东 东昌路站 张杨路98号,2室2厅2卫,高层(共26层),南北,116㎡,330万,28449元/㎡,2015年建造,新鸿基打造，一线江景公寓，购买没限制，送豪装品质，拎包入住！,"['南北', '满五年', '近地铁', '车位充足']",2024-06-07 16:36:58
S3474020171553793,昱龙家园(南区),浦东 康桥 康达路508弄1-89号,3室2厅1卫,低层(共11层),南北,104.18㎡,350万,33596元/㎡,2007年建造,必看好房，3地铁~采光好| 满五V1少税|  超低总价,"['南北', '满五年', '多人关注']",2024-06-07 16:37:15
S3474291459629067,公元2040,浦东 祝桥  千汇路198弄,3室2厅2卫,高层(共6层),南北,102.22㎡,620万,60654元/㎡,2019年建造,公元2040上叠别墅，赠送阁楼大平层，有钥匙,"['南北', '车位充足']",2024-06-07 16:12:19
S3474297092416526,幸福小镇明丰绿都(公寓住宅),浦东 高行 俱进路285弄,3室2厅2卫,中层(共12层),南北,130.95㎡,689万,52616元/㎡,2008年建造,新政公积  贷款192W，中间楼层，看房随时，采光无遮挡,"['热门小区', '南北通透', '随时可看']",2024-06-07 16:37:27
S3474308957725707,龚路新城,浦东 曹路 龚华路479弄,2室2厅1卫,中层(共6层),南北,86.18㎡,263万,30518元/㎡,2005年建造,龚路新城 精装修 中间楼层采光好 近地铁 满五   南北通透,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:41:55
S3474339625671686,施湾家园,"浦东 祝桥  施镇路385弄,施镇路255弄",2室2厅1卫,中层(共6层),南北,85.15㎡,236万,27716元/㎡,2007年建造,施湾家园 大两房 临地铁 南北通透 中间楼层采光好 出行方便,"['南北', '满五年', '多人关注']",2024-06-07 16:16:51
S3475642174268416,金舟苑,浦东 金桥 胶东路855弄,2室2厅1卫,中层(共6层),南北,86.53㎡,515万,59517元/㎡,2002年建造,交通便利 装修好 南北通透 中间好楼层 大两居 正规商品房,"['南北', '满五年', '近地铁']",2024-06-07 16:37:19
S3475759714639883,凌兆九村,浦东 三林 上浦路336弄1-54号,2室1厅1卫,高层(共6层),南北,69.89㎡,348万,49793元/㎡,1998年建造,近6号线 一站换乘8号11号 临河景观好 一梯两户 精装修,"['南北', '房东直卖', '满五年', '近地铁']",2024-06-07 16:37:46
S3475799018806275,三林世博家园(AB区),浦东 三林 大道站路94弄,2室2厅1卫,低层(共6层),南北,87.06㎡,420万,48243元/㎡,2006年建造,中环内I三林世博家园I板式两房I南北通透I停车方便I随时看房,"['南北', '房东直卖', '满五年', '近地铁']",2024-06-07 16:37:23
S3475867639717894,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",3室2厅2卫,低层(共28层),南北,193.23㎡,578万,29913元/㎡,2018年建造,靠近陆家嘴江景公寓 生活地铁配套齐全 新装修诚意出售看房电联,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:36:54
S3475883388035076,上南十村,"浦东 上南 成山路300弄,成山路350弄,洪山路301弄",2室1厅1卫,高层(共6层),南,47.76㎡,216万,45227元/㎡,1991年建造,豪华装修景观房，世博中心，交通便利设施齐全，近地铁8 13线,"['南', '满五年', '近地铁', '多人关注']",2024-06-07 16:12:19
S3476939131429894,浦东世纪花园(二期公寓住宅),浦东 花木 银霄路39弄,4室2厅3卫,中层(共26层),南北,223.35㎡,2186万,97874元/㎡,2008年建造,业主出国急售，多次降价，爱家好房只0.8，快乐让你带回家,"['南北', '房东急售', '交易周期可谈', '随时可看']",2024-06-07 16:16:50
S3476994727306253,荷五小区,"浦东 金桥 牟平路304弄,牟平路384弄,长岛路1338弄,长岛路1398弄",2室1厅1卫,中层(共6层),南,78.38㎡,385万,49120元/㎡,1995年建造,荷五小区 临地铁 超低密度 医疗配套成熟 中间好楼层,"['南', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:11
S3477004721513487,金浜小区,浦东 金杨新村 栖山路1689弄1-33号,3室1厅1卫,中层(共6层),南北,92.09㎡,550万,59725元/㎡,1998年建造,必看好房！采光楼层上上佳，满五少税，无装修溢价，价可面谈,"['南北', '满五年', '近地铁']",2024-06-07 16:37:35
S3477029872115724,东语璟庭,浦东 高行 东高路758弄1-62号,1室1厅1卫,中层(共18层),南北,57.63㎡,330万,57262元/㎡,2023年建造,23年次新房，送产权车位，河景房，近地铁，印象城在建，诚售,"['热门小区', '近地铁', '南北通透']",2024-06-07 16:37:11
S3477072368001024,羽北小区,"浦东 洋泾 张杨路1698弄,巨野路482弄,张杨路1662弄,张杨路1734弄,民生路729号",2室1厅1卫,中层(共6层),南,52.12㎡,450万,86340元/㎡,1998年建造,羽北小区 2室0厅 预约看房,"['南', '近地铁']",2024-06-07 16:37:35
S3477117388725258,金色米兰苑,浦东 金桥 佳乐路255弄,4室2厅2卫,高层(共6层),南北,108.58㎡,628万,57838元/㎡,2003年建造,金色米兰苑 商品住宅 南北通透 双卫格局 低密度社区 临地铁,"['南北', '近地铁', '多人关注']",2024-06-07 16:37:23
S3477400582839304,双桥小区,"浦东 高行 双桥路180弄,双桥路220弄,双桥路218弄1-51号",2室1厅1卫,高层(共6层),南北,74.45㎡,426万,57220元/㎡,1997年建造,必看好房 对标一梯队 近地铁 商圈总价低 诚意卖,"['南北', '满五年', '近地铁']",2024-06-07 16:37:46
S3478490884087812,陆家嘴中央公寓,浦东 世纪公园 东绣路99弄,3室2厅2卫,低层(共18层),南北,148.69㎡,1699万,114265元/㎡,2008年建造,小肖甄选I中央公寓I四阳台I边套全明I满五I钥匙看房,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 16:37:54
S3478605451698176,塘东小区,"浦东 塘桥 蓝村路471弄,峨山路180弄",2室1厅1卫,高层(共6层),南北,58.37㎡,311万,53281元/㎡,1989年建造,塘桥内环板块，紧靠蓝村路46线，周边配套完善，大两房带厅诚售,"['近地铁', '南北通透', '房东急售']",2024-06-07 16:37:07
S3478608464158734,汤臣商务中心,"浦东 陆家嘴 张杨路158,188,228号",3室2厅2卫,中层(共18层),南北,193.23㎡,639万,33070元/㎡,2015年建造,房东急抛浦东烫金地段豪华精装修南北通透通燃气民用水电随时看房,"['南北', '满五年', '近地铁', '多人关注']",2024-06-07 16:37:04
S3480031404090376,中邦大都会,浦东 康桥 康沈路633弄,3室2厅2卫,低层(共18层),南,127.55㎡,850万,66641元/㎡,2015年建造,18号线地铁口 品质小区 南北通透三房 只有契税 急售好房,"['南', '满五年', '近地铁', '车位充足']",2024-06-07 16:16:44
S3480033822434310,济阳一村,"浦东 世博滨江 西营路170弄,济阳路95弄,德州路420弄,德州路430-456号(双)",1室1厅1卫,高层(共6层),南,43.18㎡,190万,44002元/㎡,1992年建造,准19号线用租金买房子，来电先砍3W直筒户型南北通透采光充足,"['南', '满五年', '近地铁', '采光较好']",2024-06-07 16:36:54
S3480202432635914,盛大花园,徐汇 龙华 龙华路2518弄1-78号,3室2厅2卫,低层(共19层),南北,135.78㎡,1200万,88379元/㎡,2003年建造,龙华板块核心！临近滨江！品质小区！高绿化率轨交便利！,"['南北', '满五年', '近地铁', '绿化率高']",2024-06-07 15:33:26
S3481041163640837,华欣家园,徐汇 华泾 龙吴路2418弄1-160号,2室1厅1卫,中层(共6层),南北,61.03㎡,398万,65214元/㎡,2004年建造,中心花园位置，规划双地铁口，对高安一小，中层，两房朝南,"['南北', '满五年', '户型方正']",2024-06-07 15:52:19
S3481197102064648,证大家园(一期),浦东 金桥 巨峰路667弄,2室1厅1卫,中层(共11层),南北,86.97㎡,630万,72439元/㎡,2003年建造,精装修全送，价格还可以谈，位置安静，有车位，近地铁，看房随时,"['南北', '热门小区', '优势户型', '房东急售']",2024-06-07 16:37:04
S3481480353931279,金海华城华康佳苑,浦东 曹路 银峰路676弄,1室1厅1卫,高层(共18层),南,58.78㎡,210万,35727元/㎡,2017年建造,高楼层采光充足 满二 电梯房 小区新 临地铁 精装可拎包入住,"['南', '热门小区', '近地铁', '新上小区']",2024-06-07 16:37:04
